club_name,transfer_movement,fee_cleaned,league_name,year,season,country
Fortuna Düsseldorf,in,0.3,1 Bundesliga,2018,2018/2019,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2018,2018/2019,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2018,2018/2019,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2018,2018/2019,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2018,2018/2019,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,3.0,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.5,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.5,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.5,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.2,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.15,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.0,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.0,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.0,1 Bundesliga,2018,2018/2019,Germany
Bayern Munich,in,10.0,1 Bundesliga,2018,2018/2019,Germany
FC Schalke 04,in,9.0,1 Bundesliga,2018,2018/2019,Germany
TSG 1899 Hoffenheim,in,3.0,1 Bundesliga,2018,2018/2019,Germany
Borussia Dortmund,in,15.5,1 Bundesliga,2018,2018/2019,Germany
RB Leipzig,in,19.0,1 Bundesliga,2018,2018/2019,Germany
RB Leipzig,in,2.63,1 Bundesliga,2018,2018/2019,Germany
RB Leipzig,in,1.0,1 Bundesliga,2018,2018/2019,Germany
VfB Stuttgart,in,11.0,1 Bundesliga,2018,2018/2019,Germany
VfB Stuttgart,in,0.6,1 Bundesliga,2018,2018/2019,Germany
VfB Stuttgart,in,0.4,1 Bundesliga,2018,2018/2019,Germany
Eintracht Frankfurt,in,1.8,1 Bundesliga,2018,2018/2019,Germany
Eintracht Frankfurt,in,0.8,1 Bundesliga,2018,2018/2019,Germany
Eintracht Frankfurt,in,0.75,1 Bundesliga,2018,2018/2019,Germany
SV Werder Bremen,in,1.0,1 Bundesliga,2018,2018/2019,Germany
FC Augsburg,in,0.5,1 Bundesliga,2018,2018/2019,Germany
FC Augsburg,in,0.15,1 Bundesliga,2018,2018/2019,Germany
Hannover 96,in,0.22,1 Bundesliga,2018,2018/2019,Germany
Hannover 96,in,0.2,1 Bundesliga,2018,2018/2019,Germany
SC Freiburg,in,0.6,1 Bundesliga,2018,2018/2019,Germany
Fortuna Düsseldorf,in,1.25,1 Bundesliga,2018,2018/2019,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2018,2018/2019,Germany
1.FC Nuremberg,in,0.0,1 Bundesliga,2018,2018/2019,Germany
Bayern Munich,in,80.0,1 Bundesliga,2019,2019/2020,Germany
Bayern Munich,in,35.0,1 Bundesliga,2019,2019/2020,Germany
Bayern Munich,in,8.5,1 Bundesliga,2019,2019/2020,Germany
Bayern Munich,in,8.0,1 Bundesliga,2019,2019/2020,Germany
Bayern Munich,in,5.0,1 Bundesliga,2019,2019/2020,Germany
Bayern Munich,in,3.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,30.5,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,25.5,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,25.5,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,25.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,21.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,0.0,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,18.0,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,13.0,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,12.0,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,8.0,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,3.5,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,0.65,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,0.35,1 Bundesliga,2019,2019/2020,Germany
Bayer 04 Leverkusen,in,32.0,1 Bundesliga,2019,2019/2020,Germany
Bayer 04 Leverkusen,in,15.0,1 Bundesliga,2019,2019/2020,Germany
Bayer 04 Leverkusen,in,9.0,1 Bundesliga,2019,2019/2020,Germany
Bayer 04 Leverkusen,in,5.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Mönchengladbach,in,12.5,1 Bundesliga,2019,2019/2020,Germany
Borussia Mönchengladbach,in,11.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Mönchengladbach,in,9.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Mönchengladbach,in,8.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Mönchengladbach,in,0.0,1 Bundesliga,2019,2019/2020,Germany
VfL Wolfsburg,in,12.0,1 Bundesliga,2019,2019/2020,Germany
VfL Wolfsburg,in,9.2,1 Bundesliga,2019,2019/2020,Germany
VfL Wolfsburg,in,3.5,1 Bundesliga,2019,2019/2020,Germany
VfL Wolfsburg,in,1.1,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,22.34,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,10.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,9.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,8.5,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,7.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,7.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,6.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,4.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,4.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,6.5,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,3.5,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,1.0,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,0.6,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,0.6,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,0.0,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,14.0,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,10.0,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,8.5,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,1.5,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,0.85,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,0.0,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,2.8,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.5,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.5,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,20.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,7.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,2.7,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,2.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,2.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,8.0,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,7.5,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,6.0,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,5.5,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,1.2,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,0.5,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FSV Mainz 05,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Freiburg,in,7.0,1 Bundesliga,2019,2019/2020,Germany
SC Freiburg,in,4.0,1 Bundesliga,2019,2019/2020,Germany
SC Freiburg,in,2.5,1 Bundesliga,2019,2019/2020,Germany
SC Freiburg,in,2.0,1 Bundesliga,2019,2019/2020,Germany
SC Freiburg,in,2.0,1 Bundesliga,2019,2019/2020,Germany
FC Schalke 04,in,15.0,1 Bundesliga,2019,2019/2020,Germany
FC Schalke 04,in,10.0,1 Bundesliga,2019,2019/2020,Germany
FC Schalke 04,in,2.5,1 Bundesliga,2019,2019/2020,Germany
FC Schalke 04,in,0.0,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,7.5,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,6.5,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,4.0,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,4.0,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,2.5,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,2.0,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,1.7,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,1.5,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,1.0,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,0.8,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,0.0,1 Bundesliga,2019,2019/2020,Germany
FC Augsburg,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1. FC Köln,in,8.25,1 Bundesliga,2019,2019/2020,Germany
1. FC Köln,in,6.0,1 Bundesliga,2019,2019/2020,Germany
1. FC Köln,in,4.0,1 Bundesliga,2019,2019/2020,Germany
1. FC Köln,in,2.0,1 Bundesliga,2019,2019/2020,Germany
1. FC Köln,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1. FC Köln,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.15,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.0,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,3.15,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,2.5,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,2.0,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,1.5,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,0.5,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,0.4,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2019,2019/2020,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,20.0,1 Bundesliga,2019,2019/2020,Germany
Borussia Dortmund,in,1.0,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,29.0,1 Bundesliga,2019,2019/2020,Germany
RB Leipzig,in,2.0,1 Bundesliga,2019,2019/2020,Germany
Bayer 04 Leverkusen,in,20.2,1 Bundesliga,2019,2019/2020,Germany
Bayer 04 Leverkusen,in,17.0,1 Bundesliga,2019,2019/2020,Germany
VfL Wolfsburg,in,9.0,1 Bundesliga,2019,2019/2020,Germany
Eintracht Frankfurt,in,0.5,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,1.0,1 Bundesliga,2019,2019/2020,Germany
SV Werder Bremen,in,0.75,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,12.0,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,9.0,1 Bundesliga,2019,2019/2020,Germany
TSG 1899 Hoffenheim,in,0.0,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,6.75,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.4,1 Bundesliga,2019,2019/2020,Germany
Fortuna Düsseldorf,in,0.2,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,25.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,24.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,18.0,1 Bundesliga,2019,2019/2020,Germany
Hertha BSC,in,10.0,1 Bundesliga,2019,2019/2020,Germany
FC Schalke 04,in,1.5,1 Bundesliga,2019,2019/2020,Germany
FC Schalke 04,in,0.5,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.4,1 Bundesliga,2019,2019/2020,Germany
SC Paderborn 07,in,0.2,1 Bundesliga,2019,2019/2020,Germany
Bayern Munich,in,60.0,1 Bundesliga,2020,2020/2021,Germany
Bayern Munich,in,9.0,1 Bundesliga,2020,2020/2021,Germany
Bayern Munich,in,8.0,1 Bundesliga,2020,2020/2021,Germany
Bayern Munich,in,0.25,1 Bundesliga,2020,2020/2021,Germany
Bayern Munich,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Bayern Munich,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Bayern Munich,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Borussia Dortmund,in,25.0,1 Bundesliga,2020,2020/2021,Germany
Borussia Dortmund,in,25.0,1 Bundesliga,2020,2020/2021,Germany
Borussia Dortmund,in,0.0,1 Bundesliga,2020,2020/2021,Germany
RB Leipzig,in,20.0,1 Bundesliga,2020,2020/2021,Germany
RB Leipzig,in,12.0,1 Bundesliga,2020,2020/2021,Germany
RB Leipzig,in,2.5,1 Bundesliga,2020,2020/2021,Germany
RB Leipzig,in,1.0,1 Bundesliga,2020,2020/2021,Germany
RB Leipzig,in,0.5,1 Bundesliga,2020,2020/2021,Germany
Borussia Mönchengladbach,in,1.5,1 Bundesliga,2020,2020/2021,Germany
Borussia Mönchengladbach,in,1.2,1 Bundesliga,2020,2020/2021,Germany
Bayer 04 Leverkusen,in,26.5,1 Bundesliga,2020,2020/2021,Germany
Bayer 04 Leverkusen,in,3.0,1 Bundesliga,2020,2020/2021,Germany
Bayer 04 Leverkusen,in,2.0,1 Bundesliga,2020,2020/2021,Germany
TSG 1899 Hoffenheim,in,3.0,1 Bundesliga,2020,2020/2021,Germany
VfL Wolfsburg,in,10.0,1 Bundesliga,2020,2020/2021,Germany
VfL Wolfsburg,in,5.0,1 Bundesliga,2020,2020/2021,Germany
VfL Wolfsburg,in,5.0,1 Bundesliga,2020,2020/2021,Germany
VfL Wolfsburg,in,2.0,1 Bundesliga,2020,2020/2021,Germany
SC Freiburg,in,10.0,1 Bundesliga,2020,2020/2021,Germany
SC Freiburg,in,3.7,1 Bundesliga,2020,2020/2021,Germany
SC Freiburg,in,0.45,1 Bundesliga,2020,2020/2021,Germany
SC Freiburg,in,0.2,1 Bundesliga,2020,2020/2021,Germany
SC Freiburg,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Eintracht Frankfurt,in,3.0,1 Bundesliga,2020,2020/2021,Germany
Eintracht Frankfurt,in,3.0,1 Bundesliga,2020,2020/2021,Germany
Eintracht Frankfurt,in,2.0,1 Bundesliga,2020,2020/2021,Germany
Eintracht Frankfurt,in,1.0,1 Bundesliga,2020,2020/2021,Germany
Eintracht Frankfurt,in,0.75,1 Bundesliga,2020,2020/2021,Germany
Hertha BSC,in,15.0,1 Bundesliga,2020,2020/2021,Germany
Hertha BSC,in,7.0,1 Bundesliga,2020,2020/2021,Germany
Hertha BSC,in,4.0,1 Bundesliga,2020,2020/2021,Germany
Hertha BSC,in,4.0,1 Bundesliga,2020,2020/2021,Germany
Hertha BSC,in,1.0,1 Bundesliga,2020,2020/2021,Germany
1.FC Union Berlin,in,1.5,1 Bundesliga,2020,2020/2021,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1.FC Union Berlin,in,0.0,1 Bundesliga,2020,2020/2021,Germany
FC Schalke 04,in,2.0,1 Bundesliga,2020,2020/2021,Germany
FC Schalke 04,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1.FSV Mainz 05,in,2.0,1 Bundesliga,2020,2020/2021,Germany
1.FSV Mainz 05,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1. FC Köln,in,7.0,1 Bundesliga,2020,2020/2021,Germany
1. FC Köln,in,6.5,1 Bundesliga,2020,2020/2021,Germany
1. FC Köln,in,3.3,1 Bundesliga,2020,2020/2021,Germany
1. FC Köln,in,0.5,1 Bundesliga,2020,2020/2021,Germany
FC Augsburg,in,7.0,1 Bundesliga,2020,2020/2021,Germany
FC Augsburg,in,2.0,1 Bundesliga,2020,2020/2021,Germany
FC Augsburg,in,1.3,1 Bundesliga,2020,2020/2021,Germany
FC Augsburg,in,0.0,1 Bundesliga,2020,2020/2021,Germany
FC Augsburg,in,0.0,1 Bundesliga,2020,2020/2021,Germany
FC Augsburg,in,0.0,1 Bundesliga,2020,2020/2021,Germany
SV Werder Bremen,in,7.0,1 Bundesliga,2020,2020/2021,Germany
SV Werder Bremen,in,4.0,1 Bundesliga,2020,2020/2021,Germany
SV Werder Bremen,in,0.0,1 Bundesliga,2020,2020/2021,Germany
SV Werder Bremen,in,0.0,1 Bundesliga,2020,2020/2021,Germany
SV Werder Bremen,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Arminia Bielefeld,in,0.5,1 Bundesliga,2020,2020/2021,Germany
Arminia Bielefeld,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Arminia Bielefeld,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Arminia Bielefeld,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Arminia Bielefeld,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Arminia Bielefeld,in,0.0,1 Bundesliga,2020,2020/2021,Germany
VfB Stuttgart,in,7.2,1 Bundesliga,2020,2020/2021,Germany
VfB Stuttgart,in,4.0,1 Bundesliga,2020,2020/2021,Germany
VfB Stuttgart,in,1.7,1 Bundesliga,2020,2020/2021,Germany
VfB Stuttgart,in,1.3,1 Bundesliga,2020,2020/2021,Germany
VfB Stuttgart,in,0.75,1 Bundesliga,2020,2020/2021,Germany
VfB Stuttgart,in,0.0,1 Bundesliga,2020,2020/2021,Germany
RB Leipzig,in,22.0,1 Bundesliga,2020,2020/2021,Germany
Borussia Mönchengladbach,in,9.0,1 Bundesliga,2020,2020/2021,Germany
Borussia Mönchengladbach,in,1.8,1 Bundesliga,2020,2020/2021,Germany
Bayer 04 Leverkusen,in,11.0,1 Bundesliga,2020,2020/2021,Germany
Bayer 04 Leverkusen,in,2.0,1 Bundesliga,2020,2020/2021,Germany
Bayer 04 Leverkusen,in,1.7,1 Bundesliga,2020,2020/2021,Germany
TSG 1899 Hoffenheim,in,0.75,1 Bundesliga,2020,2020/2021,Germany
TSG 1899 Hoffenheim,in,0.25,1 Bundesliga,2020,2020/2021,Germany
Eintracht Frankfurt,in,1.0,1 Bundesliga,2020,2020/2021,Germany
Hertha BSC,in,0.25,1 Bundesliga,2020,2020/2021,Germany
Hertha BSC,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1.FC Union Berlin,in,0.2,1 Bundesliga,2020,2020/2021,Germany
FC Schalke 04,in,0.0,1 Bundesliga,2020,2020/2021,Germany
FC Schalke 04,in,0.0,1 Bundesliga,2020,2020/2021,Germany
1. FC Köln,in,1.2,1 Bundesliga,2020,2020/2021,Germany
1. FC Köln,in,0.0,1 Bundesliga,2020,2020/2021,Germany
Bayern Munich,in,42.5,1 Bundesliga,2021,2021/2022,Germany
Bayern Munich,in,15.0,1 Bundesliga,2021,2021/2022,Germany
